CustomerID,Age,Gender,Location,Tenure,ContractType,CustomerSince,MonthlyUsageHours,NumTransactions,LoginsPerMonth,CallMinutes,DataUsageGB,MonthlyCharges,TotalCharges,Revenue,DiscountsReceived,SupportCallsCount,ComplaintsCount,SatisfactionScore,ServiceOutagesReported,CLV,Churn,ContractRisk,SupportContactRate,Complaint_Severity_Index,RevenuePerMonth,Tenure_to_Monthly_Ratio,EngagementScore,CLV_to_Monthly_Ratio,Churn_Probability,Risk_Tier,Value_Tier,Risk_Value_Segment,Annual_Customer_Value,Recommended_Action,Intervention_Cost,Expected_Benefit,Expected_Net_Gain
CUST-5197,21,Male,Urban,19,Month-to-Month,2025-02-01,151.3,4,18,464.2,56.8,114.24,2193.65,2193.65,0.78,1,2,2,0,877.36,1,1,0.05,8,115.46,0.1663,2.96,7.68,0.8923,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1370.88,Dedicated VIP Account Concierge,150.0,577.76,427.76
CUST-5198,24,Female,Rural,9,Month-to-Month,2025-12-02,76.5,9,14,522.6,125.9,45.83,421.65,421.65,33.18,0,2,4,0,703.95,0,1,0.0,4,46.85,0.1964,4.26,15.36,0.3485,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,549.96,Free Service & Speed Upgrade,65.0,159.46,94.46
CUST-5199,62,Male,Urban,1,Month-to-Month,2026-08-02,76.1,7,19,506.1,33.7,91.51,95.69,95.69,1.41,4,1,2,0,790.65,1,1,2.0,4,95.69,0.0109,2.64,8.64,0.8688,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1098.12,Dedicated VIP Account Concierge,150.0,506.94,356.94
CUST-5200,52,Female,Rural,7,Month-to-Month,2026-02-01,84.2,8,24,70.0,182.5,149.44,1086.92,1086.92,17.39,1,2,3,0,1721.55,1,1,0.125,6,155.27,0.0468,4.99,11.52,0.8955,Critical Risk,Gold/Platinum CLV,Critical Risk | Gold/Platinum CLV,1793.28,Dedicated VIP Account Concierge,150.0,1137.74,987.74
CUST-5201,65,Male,Suburban,1,One-Year,2026-08-02,92.8,3,19,961.7,3.5,109.22,110.28,110.28,16.59,2,0,4,1,2097.02,0,0,1.0,0,110.28,0.0092,2.94,19.2,0.1954,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1310.64,Free Service & Speed Upgrade,65.0,266.34,201.34
CUST-5202,26,Male,Suburban,42,One-Year,2023-03-05,76.0,4,30,750.5,114.9,140.08,5671.18,5671.18,3.65,3,0,3,2,2017.15,1,0,0.0698,0,135.03,0.2998,5.3,14.4,0.1765,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1680.96,Free Service & Speed Upgrade,65.0,231.42,166.42
CUST-5203,25,Female,Urban,19,Month-to-Month,2025-02-01,73.2,5,22,350.1,26.9,46.09,905.92,905.92,47.95,1,1,3,0,597.33,1,1,0.05,3,47.68,0.4122,2.34,12.96,0.4579,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,553.08,Free Service & Speed Upgrade,65.0,177.79,112.79
CUST-5204,69,Female,Suburban,13,Month-to-Month,2025-08-02,87.5,6,22,571.2,132.0,127.47,1709.6,1709.6,4.03,2,0,3,0,1835.57,1,1,0.1429,0,131.51,0.102,4.88,14.4,0.8132,Critical Risk,Gold/Platinum CLV,Critical Risk | Gold/Platinum CLV,1529.64,Dedicated VIP Account Concierge,150.0,1101.6,951.6
CUST-5205,62,Male,Urban,48,Two-Year,2022-09-03,32.5,6,15,324.1,163.7,103.5,5037.13,5037.13,11.2,4,2,1,1,397.44,1,0,0.0816,10,104.94,0.4638,4.67,3.84,0.7064,High Risk,Bronze CLV,High Risk | Bronze CLV,1242.0,Free Service & Speed Upgrade,65.0,173.36,108.36
CUST-5206,34,Female,Urban,59,Month-to-Month,2021-10-04,68.6,10,17,266.2,78.3,73.92,4574.65,4574.65,45.47,1,1,3,0,958.0,0,1,0.0167,3,77.54,0.7982,2.95,12.96,0.2458,Low Risk,Silver CLV,Low Risk | Silver CLV,887.04,Free Service & Speed Upgrade,65.0,153.06,88.06
CUST-5207,34,Male,Urban,72,Two-Year,2020-09-04,25.0,7,19,290.0,28.5,70.19,5067.98,5067.98,33.7,2,0,4,1,1347.65,0,0,0.0274,0,70.39,1.0258,2.1,19.2,0.0804,Low Risk,Silver CLV,Low Risk | Silver CLV,842.28,15% Discount Voucher (3 Months),35.0,48.76,13.76
CUST-5208,66,Male,Rural,34,Month-to-Month,2023-11-03,70.2,3,17,364.4,39.7,42.68,1409.58,1409.58,22.39,2,0,3,1,614.59,1,1,0.0571,0,41.46,0.7966,2.37,14.4,0.3844,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,512.16,Free Service & Speed Upgrade,65.0,153.56,88.56
CUST-5209,50,Female,Urban,21,Month-to-Month,2024-12-02,56.6,3,23,531.3,52.2,112.97,2313.95,2313.95,1.76,1,2,3,0,1301.41,1,1,0.0455,6,110.19,0.1859,3.26,11.52,0.8444,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1355.64,Dedicated VIP Account Concierge,150.0,811.0,661.0
CUST-5210,49,Female,Urban,12,One-Year,2025-09-02,103.8,9,24,540.4,40.3,103.71,1232.9,1232.9,50.4,1,1,4,0,1792.11,0,0,0.0769,2,102.74,0.1157,3.09,17.28,0.1265,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1244.52,Free Service & Speed Upgrade,65.0,147.36,82.36
CUST-5211,25,Male,Urban,9,Two-Year,2025-12-02,62.9,7,13,412.0,101.8,57.82,516.36,516.36,61.08,2,1,3,0,749.35,0,0,0.2,3,57.37,0.1557,3.51,12.96,0.2111,Low Risk,Bronze CLV,Low Risk | Bronze CLV,693.84,Free Service & Speed Upgrade,65.0,102.82,37.82
CUST-5212,36,Female,Suburban,8,Month-to-Month,2026-01-01,74.0,6,19,160.8,96.0,101.98,842.86,842.86,3.77,0,1,4,0,1762.21,0,1,0.0,2,105.36,0.0784,3.19,17.28,0.4229,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1223.76,Dedicated VIP Account Concierge,150.0,611.1,461.1
CUST-5213,55,Female,Suburban,18,Month-to-Month,2025-03-03,20.6,5,15,529.8,2.0,40.21,751.79,751.79,149.91,2,0,3,0,579.02,1,1,0.1053,0,41.77,0.4476,1.85,14.4,0.4634,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,482.52,Free Service & Speed Upgrade,65.0,174.41,109.41
CUST-5214,20,Male,Suburban,72,Month-to-Month,2020-09-04,115.7,9,20,701.0,10.7,62.64,4457.19,4457.19,14.94,0,0,4,0,1202.69,0,1,0.0,0,61.91,1.1494,2.62,19.2,0.0898,Low Risk,Silver CLV,Low Risk | Silver CLV,751.68,15% Discount Voucher (3 Months),35.0,48.6,13.6
CUST-5215,22,Female,Urban,1,Two-Year,2026-08-02,52.4,9,14,410.4,29.4,34.48,36.02,36.02,19.33,0,0,4,0,662.02,0,0,0.0,0,36.02,0.029,2.11,19.2,0.0885,Low Risk,Bronze CLV,Low Risk | Bronze CLV,413.76,No Intervention,0.0,0.0,0.0
CUST-5216,30,Female,Urban,8,One-Year,2026-01-01,70.5,5,22,438.2,72.5,107.3,895.15,895.15,18.73,1,0,3,0,1545.12,0,0,0.1111,0,111.89,0.0746,3.43,14.4,0.257,Low Risk,Silver CLV,Low Risk | Silver CLV,1287.6,Free Service & Speed Upgrade,65.0,258.11,193.11
CUST-5217,64,Female,Suburban,7,Month-to-Month,2026-02-01,108.3,7,13,827.1,17.0,28.97,200.98,200.98,35.08,2,2,2,3,222.49,0,1,0.25,8,28.71,0.2416,2.64,7.68,0.6921,High Risk,Bronze CLV,High Risk | Bronze CLV,347.64,15% Discount Voucher (3 Months),35.0,65.83,30.83
CUST-5218,63,Male,Urban,42,Month-to-Month,2023-03-05,108.5,4,19,607.2,25.3,58.78,2559.63,2559.63,29.8,3,0,3,1,846.43,0,1,0.0698,0,60.94,0.7145,2.67,14.4,0.3261,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,705.36,Free Service & Speed Upgrade,65.0,179.41,114.41
CUST-5219,48,Female,Rural,15,Month-to-Month,2025-06-02,51.7,3,13,281.0,40.3,61.72,889.95,889.95,28.8,3,1,3,0,799.89,1,1,0.1875,3,59.33,0.243,2.02,12.96,0.8529,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,740.64,Dedicated VIP Account Concierge,150.0,503.48,353.48
CUST-5220,33,Male,Suburban,21,Month-to-Month,2024-12-02,100.8,6,20,249.9,57.9,119.74,2517.36,2517.36,53.21,1,2,2,0,919.6,1,1,0.0455,8,119.87,0.1754,2.66,7.68,0.8926,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1436.88,Dedicated VIP Account Concierge,150.0,605.78,455.78
CUST-5221,67,Female,Urban,6,Month-to-Month,2026-03-03,50.5,10,19,229.0,150.8,99.45,609.39,609.39,92.08,1,0,4,0,1909.44,0,1,0.1429,0,101.56,0.0603,4.42,19.2,0.5027,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1193.4,Dedicated VIP Account Concierge,150.0,787.1,637.1
CUST-5222,49,Female,Urban,18,One-Year,2025-03-03,92.0,5,22,518.3,106.1,106.84,1893.42,1893.42,60.36,3,1,2,0,923.1,0,0,0.1579,4,105.19,0.1685,4.26,8.64,0.7883,High Risk,Silver CLV,High Risk | Silver CLV,1282.08,Dedicated VIP Account Concierge,150.0,566.86,416.86
CUST-5223,39,Male,Suburban,4,Month-to-Month,2026-05-03,61.5,9,13,738.6,28.9,57.99,220.9,220.9,44.67,2,0,3,0,835.06,0,1,0.4,0,55.22,0.069,2.71,14.4,0.5249,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,695.88,Free Service & Speed Upgrade,65.0,284.91,219.91
CUST-5224,46,Female,Urban,26,Month-to-Month,2024-07-03,54.5,4,14,553.0,95.0,102.22,2539.57,2539.57,1.82,1,1,3,0,1324.77,0,1,0.037,3,97.68,0.2544,3.71,12.96,0.4911,Medium Risk,Silver CLV,Medium Risk | Silver CLV,1226.64,Dedicated VIP Account Concierge,150.0,533.49,383.49
CUST-5225,39,Female,Urban,4,One-Year,2026-05-03,86.1,5,12,277.0,116.2,59.59,247.76,247.76,10.0,1,1,4,1,1029.72,0,0,0.2,2,61.94,0.0671,3.48,17.28,0.2479,Low Risk,Silver CLV,Low Risk | Silver CLV,715.08,Free Service & Speed Upgrade,65.0,165.92,100.92
CUST-5226,60,Female,Suburban,52,Month-to-Month,2022-05-05,63.3,6,11,604.0,48.0,146.33,7623.23,7623.23,3.88,1,2,3,0,1685.72,1,1,0.0189,6,146.6,0.3554,2.72,11.52,0.6875,High Risk,Gold/Platinum CLV,High Risk | Gold/Platinum CLV,1755.96,Dedicated VIP Account Concierge,150.0,902.81,752.81
CUST-5227,20,Male,Urban,28,Month-to-Month,2024-05-03,145.6,6,18,306.9,22.8,87.87,2374.81,2374.81,67.52,3,1,3,1,1138.8,1,1,0.1034,3,84.81,0.3187,1.97,12.96,0.8656,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1054.44,Dedicated VIP Account Concierge,150.0,727.48,577.48
CUST-5228,71,Male,Suburban,43,Month-to-Month,2023-02-02,66.5,8,26,899.4,186.3,154.07,6891.41,6891.41,36.96,1,0,3,1,2218.61,1,1,0.0227,0,160.27,0.2791,6.82,14.4,0.5129,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1848.84,Dedicated VIP Account Concierge,150.0,933.1,783.1
CUST-5229,27,Female,Urban,18,Month-to-Month,2025-03-03,49.2,9,24,349.3,213.0,69.1,1298.8,1298.8,1.2,3,1,3,2,895.54,1,1,0.1579,3,72.16,0.2605,6.16,12.96,0.8279,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,829.2,Dedicated VIP Account Concierge,150.0,547.17,397.17
CUST-5230,59,Male,Suburban,16,Two-Year,2025-05-03,58.0,1,13,257.8,16.5,95.38,1499.54,1499.54,44.96,1,0,3,0,1373.47,0,0,0.0588,0,93.72,0.1678,1.5,14.4,0.1326,Low Risk,Silver CLV,Low Risk | Silver CLV,1144.56,Free Service & Speed Upgrade,65.0,118.38,53.38
CUST-5231,38,Female,Urban,4,One-Year,2026-05-03,84.5,7,13,504.9,99.9,117.16,472.67,472.67,14.39,0,0,3,1,1687.1,0,0,0.0,0,118.17,0.0341,3.66,14.4,0.224,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1405.92,Free Service & Speed Upgrade,65.0,245.64,180.64
CUST-5232,33,Male,Urban,25,Month-to-Month,2024-08-02,88.4,6,25,610.2,2.8,116.15,2853.17,2853.17,27.44,1,0,4,1,2230.08,1,1,0.0385,0,114.13,0.2152,2.53,19.2,0.5176,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1393.8,Dedicated VIP Account Concierge,150.0,946.52,796.52
CUST-5233,29,Male,Rural,24,Month-to-Month,2024-09-02,94.3,7,22,515.7,2.0,81.18,1992.21,1992.21,30.34,5,0,3,1,1168.99,1,1,0.2,0,83.01,0.2956,2.17,14.4,0.8554,Critical Risk,Silver CLV,Critical Risk | Silver CLV,974.16,Dedicated VIP Account Concierge,150.0,737.97,587.97
CUST-5234,19,Male,Suburban,21,Month-to-Month,2024-12-02,112.3,11,10,508.7,28.2,33.37,732.16,732.16,6.2,2,1,3,0,432.48,0,1,0.0909,3,34.86,0.6293,2.08,12.96,0.5389,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,400.44,Free Service & Speed Upgrade,65.0,151.49,86.49
CUST-5235,58,Male,Urban,45,One-Year,2022-12-03,34.9,7,15,571.7,40.4,61.09,2619.26,2619.26,17.81,4,1,3,0,791.73,0,0,0.087,3,58.21,0.7366,2.7,12.96,0.1445,Low Risk,Bronze CLV,Low Risk | Bronze CLV,733.08,15% Discount Voucher (3 Months),35.0,51.48,16.48
CUST-5236,41,Female,Urban,59,Month-to-Month,2021-10-04,113.7,1,23,465.2,51.4,64.98,3822.65,3822.65,19.46,1,1,5,1,1403.57,0,1,0.0167,1,64.79,0.908,3.11,21.6,0.1012,Low Risk,Silver CLV,Low Risk | Silver CLV,779.76,15% Discount Voucher (3 Months),35.0,63.92,28.92
CUST-5237,52,Male,Suburban,46,Month-to-Month,2022-11-03,57.6,7,18,522.7,30.9,66.25,3138.64,3138.64,33.4,0,0,4,2,1272.0,0,1,0.0,0,68.23,0.6943,2.56,19.2,0.1119,Low Risk,Silver CLV,Low Risk | Silver CLV,795.0,15% Discount Voucher (3 Months),35.0,64.05,29.05
CUST-5238,47,Male,Urban,6,Month-to-Month,2026-03-03,97.0,8,17,594.0,9.0,36.95,225.89,225.89,77.14,2,0,4,1,709.44,0,1,0.2857,0,37.65,0.1624,2.22,19.2,0.1736,Low Risk,Bronze CLV,Low Risk | Bronze CLV,443.4,15% Discount Voucher (3 Months),35.0,55.42,20.42
CUST-5239,47,Male,Rural,32,Month-to-Month,2024-01-03,136.6,4,15,229.6,27.5,29.2,904.71,904.71,33.43,2,1,2,0,252.29,0,1,0.0606,4,28.27,1.0959,1.76,8.64,0.4044,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,350.4,15% Discount Voucher (3 Months),35.0,45.91,10.91
CUST-5240,64,Female,Rural,3,One-Year,2026-06-02,61.1,3,20,405.4,112.1,101.58,301.45,301.45,40.28,1,2,2,0,780.13,0,0,0.25,8,100.48,0.0295,4.05,7.68,0.8399,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1218.96,Dedicated VIP Account Concierge,150.0,483.56,333.56
CUST-5241,52,Male,Suburban,39,Two-Year,2023-06-04,59.8,2,30,579.3,26.6,113.72,4421.01,4421.01,38.24,6,1,2,1,982.54,1,0,0.15,4,113.36,0.3429,3.19,8.64,0.5433,Medium Risk,Silver CLV,Medium Risk | Silver CLV,1364.64,Dedicated VIP Account Concierge,150.0,437.73,287.73
CUST-5242,36,Female,Urban,16,Two-Year,2025-05-03,54.3,4,16,176.7,58.3,60.21,986.96,986.96,3.09,1,0,4,0,1156.03,0,0,0.0588,0,61.68,0.2657,2.32,19.2,0.091,Low Risk,Silver CLV,Low Risk | Silver CLV,722.52,15% Discount Voucher (3 Months),35.0,47.34,12.34
CUST-5243,67,Female,Urban,5,Month-to-Month,2026-04-02,74.9,4,16,513.0,74.2,115.92,577.23,577.23,12.47,1,0,4,0,2225.66,0,1,0.1667,0,115.45,0.0431,3.31,19.2,0.3873,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1391.04,Dedicated VIP Account Concierge,150.0,706.84,556.84
CUST-5244,25,Female,Suburban,66,One-Year,2021-03-05,123.0,7,22,362.9,85.7,121.93,7897.69,7897.69,17.98,1,0,3,0,1755.79,0,0,0.0149,0,119.66,0.5413,3.54,14.4,0.0903,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1463.16,Free Service & Speed Upgrade,65.0,103.06,38.06
CUST-5245,43,Female,Urban,32,One-Year,2024-01-03,51.6,7,18,405.0,43.5,78.82,2500.8,2500.8,20.57,2,0,5,1,1891.68,0,0,0.0606,0,78.15,0.406,2.58,24.0,0.0903,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,945.84,Free Service & Speed Upgrade,65.0,111.03,46.03
CUST-5246,66,Female,Urban,15,Two-Year,2025-06-02,70.2,6,16,455.5,8.7,86.69,1361.06,1361.06,64.58,0,0,5,0,2080.56,0,0,0.0,0,90.74,0.173,1.88,24.0,0.0835,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1040.28,Free Service & Speed Upgrade,65.0,112.92,47.92
CUST-5247,57,Female,Urban,2,Month-to-Month,2026-07-03,114.3,8,17,166.7,150.0,83.61,159.64,159.64,26.09,4,0,3,1,1203.98,1,1,1.3333,0,79.82,0.0239,4.18,14.4,0.8516,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1003.32,Dedicated VIP Account Concierge,150.0,756.68,606.68
CUST-5248,24,Male,Urban,26,One-Year,2024-07-03,103.7,5,15,348.2,19.6,71.09,1817.62,1817.62,59.16,0,2,2,0,545.97,0,0,0.0,8,69.91,0.3657,1.84,7.68,0.2986,Low Risk,Bronze CLV,Low Risk | Bronze CLV,853.08,Free Service & Speed Upgrade,65.0,105.97,40.97
CUST-5249,47,Male,Urban,72,Month-to-Month,2020-09-04,70.0,6,17,686.4,26.9,96.78,6757.71,6757.71,82.95,2,0,4,2,1858.18,0,1,0.0274,0,93.86,0.744,2.76,19.2,0.1542,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1161.36,Free Service & Speed Upgrade,65.0,186.25,121.25
CUST-5250,24,Male,Urban,30,One-Year,2024-03-03,78.7,7,19,96.8,96.6,81.11,2409.09,2409.09,41.67,2,2,3,0,934.39,1,0,0.0645,6,80.3,0.3699,3.08,11.52,0.381,Medium Risk,Silver CLV,Medium Risk | Silver CLV,973.32,Free Service & Speed Upgrade,65.0,231.4,166.4
CUST-5251,20,Female,Suburban,72,Month-to-Month,2020-09-04,112.5,5,20,740.3,93.7,96.68,7020.65,7020.65,4.21,1,1,3,1,1252.97,0,1,0.0137,3,97.51,0.7447,4.35,12.96,0.2628,Low Risk,Silver CLV,Low Risk | Silver CLV,1160.16,Free Service & Speed Upgrade,65.0,214.03,149.03
CUST-5252,18,Female,Urban,5,One-Year,2026-04-02,132.5,6,19,346.7,147.4,132.64,642.92,642.92,7.85,4,0,4,1,2546.69,1,0,0.6667,0,128.58,0.0377,4.59,19.2,0.6398,High Risk,Gold/Platinum CLV,High Risk | Gold/Platinum CLV,1591.68,Dedicated VIP Account Concierge,150.0,1269.28,1119.28
CUST-5253,53,Female,Urban,28,Two-Year,2024-05-03,136.0,6,19,345.1,2.2,136.26,3787.24,3787.24,61.62,1,1,3,0,1765.93,1,0,0.0345,3,135.26,0.2055,1.68,12.96,0.2597,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1635.12,Free Service & Speed Upgrade,65.0,298.1,233.1
CUST-5254,42,Male,Urban,53,Month-to-Month,2022-04-04,126.4,5,12,467.4,134.9,147.71,8085.29,8085.29,29.04,4,1,2,0,1276.21,1,1,0.0741,4,152.55,0.3588,4.23,8.64,0.8952,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1772.52,Dedicated VIP Account Concierge,150.0,843.14,693.14
CUST-5255,54,Female,Suburban,25,Month-to-Month,2024-08-02,64.9,4,23,709.3,102.1,145.49,3688.94,3688.94,25.39,0,0,5,2,3491.76,1,1,0.0,0,147.56,0.1718,4.61,24.0,0.3186,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1745.88,Dedicated VIP Account Concierge,150.0,912.23,762.23
CUST-5256,18,Male,Urban,4,Month-to-Month,2026-05-03,139.6,6,15,208.1,48.4,137.05,558.03,558.03,121.39,4,2,1,1,526.27,1,1,0.8,10,139.51,0.0292,2.13,3.84,0.9178,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1644.6,Free Service & Speed Upgrade,65.0,282.56,217.56
CUST-5257,32,Male,Suburban,29,Month-to-Month,2024-04-03,62.8,8,14,354.3,11.3,54.47,1649.19,1649.19,16.05,2,0,3,0,784.37,0,1,0.0667,0,56.87,0.5324,1.63,14.4,0.3068,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,653.64,Free Service & Speed Upgrade,65.0,156.42,91.42
CUST-5258,54,Male,Rural,32,Month-to-Month,2024-01-03,35.5,7,19,582.4,51.2,141.51,4487.09,4487.09,1.46,1,1,3,0,1833.97,1,1,0.0303,3,140.22,0.2261,3.14,12.96,0.6334,High Risk,Gold/Platinum CLV,High Risk | Gold/Platinum CLV,1698.12,Dedicated VIP Account Concierge,150.0,904.91,754.91
CUST-5259,30,Male,Urban,43,Month-to-Month,2023-02-02,88.4,10,18,589.3,14.0,52.67,2377.6,2377.6,10.31,2,0,3,0,758.45,0,1,0.0455,0,55.29,0.8164,2.36,14.4,0.2202,Low Risk,Bronze CLV,Low Risk | Bronze CLV,632.04,Free Service & Speed Upgrade,65.0,108.56,43.56
CUST-5260,57,Female,Urban,48,Two-Year,2022-09-03,129.3,4,20,775.2,217.8,157.06,7449.95,7449.95,11.73,0,0,3,0,2261.66,0,0,0.0,0,155.21,0.3056,6.91,14.4,0.0967,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1884.72,Free Service & Speed Upgrade,65.0,142.16,77.16
CUST-5261,25,Male,Urban,49,Month-to-Month,2022-08-04,104.9,10,18,254.6,80.2,103.85,4927.18,4927.18,25.14,1,1,3,0,1345.9,0,1,0.02,3,100.55,0.4718,3.01,12.96,0.3896,Medium Risk,Silver CLV,Medium Risk | Silver CLV,1246.2,Dedicated VIP Account Concierge,150.0,429.98,279.98
CUST-5262,22,Male,Rural,36,One-Year,2023-09-03,82.8,4,14,237.7,59.0,130.29,4834.67,4834.67,0.25,0,0,4,0,2501.57,0,0,0.0,0,134.3,0.2763,2.36,19.2,0.0856,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1563.48,Free Service & Speed Upgrade,65.0,139.19,74.19
CUST-5263,26,Female,Suburban,8,Two-Year,2026-01-01,93.7,8,25,599.7,109.1,154.32,1235.79,1235.79,155.57,0,0,5,0,3703.68,0,0,0.0,0,154.47,0.0518,4.63,24.0,0.088,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1851.84,Free Service & Speed Upgrade,65.0,211.85,146.85
CUST-5264,18,Female,Rural,18,Two-Year,2025-03-03,101.0,5,18,331.3,49.4,133.12,2359.01,2359.01,2.24,4,0,3,0,1916.93,0,0,0.2105,0,131.06,0.1352,2.55,14.4,0.3056,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1597.44,Dedicated VIP Account Concierge,150.0,480.37,330.37
CUST-5265,53,Female,Urban,50,One-Year,2022-07-04,89.4,5,14,530.1,4.0,119.5,5823.43,5823.43,9.25,2,1,3,1,1548.72,0,0,0.0392,3,116.47,0.4184,1.84,12.96,0.1558,Low Risk,Silver CLV,Low Risk | Silver CLV,1434.0,Free Service & Speed Upgrade,65.0,156.84,91.84
CUST-5266,52,Male,Rural,72,Month-to-Month,2020-09-04,76.1,6,26,578.1,19.5,51.67,3839.84,3839.84,39.06,2,0,3,2,744.05,0,1,0.0274,0,53.33,1.3935,2.85,14.4,0.1212,Low Risk,Bronze CLV,Low Risk | Bronze CLV,620.04,15% Discount Voucher (3 Months),35.0,40.58,5.58
CUST-5267,19,Female,Urban,3,One-Year,2026-06-02,62.8,5,23,155.1,260.0,162.89,491.8,491.8,132.91,0,0,4,1,3127.49,0,0,0.0,0,163.93,0.0184,6.66,19.2,0.2035,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1954.68,Dedicated VIP Account Concierge,150.0,521.88,371.88
CUST-5268,57,Female,Urban,26,Month-to-Month,2024-07-03,88.4,8,16,780.7,123.7,62.61,1648.11,1648.11,25.1,1,1,3,0,811.43,0,1,0.037,3,63.39,0.4153,4.84,12.96,0.25,Low Risk,Bronze CLV,Low Risk | Bronze CLV,751.32,Free Service & Speed Upgrade,65.0,131.86,66.86
CUST-5269,40,Male,Rural,13,Two-Year,2025-08-02,81.3,15,21,514.0,170.5,109.54,1418.65,1418.65,14.64,2,1,3,1,1419.64,0,0,0.1429,3,109.13,0.1187,5.49,12.96,0.3371,Medium Risk,Silver CLV,Medium Risk | Silver CLV,1314.48,Free Service & Speed Upgrade,65.0,311.06,246.06
CUST-5270,26,Female,Rural,9,One-Year,2025-12-02,85.1,2,15,345.2,6.7,83.77,732.4,732.4,6.21,0,0,5,0,2010.48,0,0,0.0,0,81.38,0.1074,1.57,24.0,0.0998,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1005.24,Free Service & Speed Upgrade,65.0,130.42,65.42
CUST-5271,51,Male,Urban,24,One-Year,2024-09-02,116.4,7,17,469.3,18.5,87.43,2064.24,2064.24,81.78,1,1,3,0,1133.09,0,0,0.04,3,86.01,0.2745,2.16,12.96,0.1515,Low Risk,Silver CLV,Low Risk | Silver CLV,1049.16,Free Service & Speed Upgrade,65.0,111.58,46.58
CUST-5272,63,Male,Urban,31,Month-to-Month,2024-02-02,77.6,6,25,486.6,4.2,108.8,3247.57,3247.57,1.8,1,1,3,1,1410.05,0,1,0.0312,3,104.76,0.2849,2.31,12.96,0.6075,High Risk,Silver CLV,High Risk | Silver CLV,1305.6,Dedicated VIP Account Concierge,150.0,667.3,517.3
CUST-5273,31,Female,Urban,1,One-Year,2026-08-02,78.8,8,19,495.8,112.2,87.38,85.99,85.99,2.54,2,4,2,1,503.31,1,0,1.0,16,85.99,0.0114,4.19,5.76,0.8825,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1048.56,Free Service & Speed Upgrade,65.0,259.84,194.84
CUST-5274,21,Female,Urban,50,One-Year,2022-07-04,90.7,6,18,607.9,12.4,79.38,4132.8,4132.8,2.31,2,0,4,0,1524.1,0,0,0.0392,0,82.66,0.6299,2.36,19.2,0.0875,Low Risk,Silver CLV,Low Risk | Silver CLV,952.56,15% Discount Voucher (3 Months),35.0,60.01,25.01
CUST-5275,47,Male,Urban,57,Two-Year,2021-12-04,163.8,7,19,348.0,34.3,105.93,6083.21,6083.21,21.99,2,0,4,0,2033.86,0,0,0.0345,0,106.72,0.5381,2.33,19.2,0.0831,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1271.16,Free Service & Speed Upgrade,65.0,109.86,44.86
