CustomerID,Age,Gender,Location,Tenure,ContractType,CustomerSince,MonthlyUsageHours,NumTransactions,LoginsPerMonth,CallMinutes,DataUsageGB,MonthlyCharges,TotalCharges,Revenue,DiscountsReceived,SupportCallsCount,ComplaintsCount,SatisfactionScore,ServiceOutagesReported,CLV,Churn
CUST-5337,69,Female,Suburban,29,Month-to-Month,2024-04-03,112.9,5,20,558.0,92.5,65.75,1970.9,1970.9,14.85,1,0,4,1,1262.4,0
CUST-5338,37,Female,Suburban,30,One-Year,2024-03-03,30.0,9,13,458.9,2.0,109.94,3332.3,3332.3,9.71,2,0,4,0,2110.85,0
CUST-5339,49,Male,Urban,50,Month-to-Month,2022-07-04,73.1,5,20,420.4,40.4,42.71,2139.39,2139.39,23.78,0,0,4,0,820.03,0
CUST-5340,67,Male,Urban,24,Month-to-Month,2024-09-02,71.1,5,24,530.4,120.1,56.64,1330.74,1330.74,53.77,1,0,4,0,1087.49,0
CUST-5341,31,Male,Suburban,24,Two-Year,2024-09-02,61.7,9,25,168.8,32.8,81.05,1855.8,1855.8,11.02,3,0,4,0,1556.16,0
CUST-5342,67,Female,Urban,43,Month-to-Month,2023-02-02,121.8,8,19,611.0,283.0,148.15,6636.81,6636.81,18.27,3,1,3,1,1920.02,1
CUST-5343,45,Male,Urban,23,One-Year,2024-10-02,94.0,5,13,624.0,121.8,148.77,3495.69,3495.69,5.75,2,1,3,0,1928.06,1
CUST-5344,63,Female,Urban,31,Month-to-Month,2024-02-02,42.8,5,17,284.4,90.9,150.3,4461.0,4461.0,42.33,1,0,4,0,2885.76,0
CUST-5345,69,Male,Urban,72,One-Year,2020-09-04,47.1,6,16,207.2,9.5,105.99,7476.78,7476.78,46.8,2,0,3,1,1526.26,0
CUST-5346,70,Female,Rural,17,Month-to-Month,2025-04-03,149.6,6,16,548.7,7.4,116.18,2004.1,2004.1,23.95,0,0,4,1,2230.66,0
CUST-5347,41,Male,Urban,16,Month-to-Month,2025-05-03,70.7,4,17,174.4,66.6,93.69,1455.44,1455.44,46.8,1,1,3,1,1214.22,1
CUST-5348,32,Female,Rural,1,Two-Year,2026-08-02,61.1,10,20,504.2,70.4,41.99,40.33,40.33,36.19,3,0,4,1,806.21,1
CUST-5349,39,Male,Urban,32,Month-to-Month,2024-01-03,119.7,7,17,311.8,10.4,40.96,1317.32,1317.32,92.79,3,0,3,0,589.82,0
CUST-5350,47,Female,Suburban,1,One-Year,2026-08-02,31.7,6,11,195.2,125.1,155.4,152.74,152.74,30.91,2,1,3,0,2013.98,1
CUST-5351,21,Male,Urban,24,One-Year,2024-09-02,126.6,6,21,581.0,134.5,90.37,2239.96,2239.96,15.45,2,0,3,0,1301.33,0
CUST-5352,30,Male,Suburban,54,One-Year,2022-03-05,61.1,6,20,703.7,35.0,119.02,6716.76,6716.76,45.78,2,1,3,1,1542.5,0
CUST-5353,40,Male,Suburban,27,One-Year,2024-06-03,100.4,5,21,379.8,60.8,59.48,1620.04,1620.04,2.05,1,1,3,1,770.86,0
CUST-5354,25,Female,Urban,11,Month-to-Month,2025-10-02,70.6,5,18,600.5,46.5,93.25,1047.59,1047.59,22.64,2,0,3,3,1342.8,1
CUST-5355,35,Male,Rural,51,Month-to-Month,2022-06-04,37.8,7,17,312.8,2.4,42.91,2294.2,2294.2,118.3,1,0,3,0,617.9,1
CUST-5356,29,Female,Urban,11,Two-Year,2025-10-02,90.4,6,19,611.1,6.2,118.93,1272.38,1272.38,42.75,2,0,3,1,1712.59,0
CUST-5357,48,Male,Suburban,44,One-Year,2023-01-03,113.4,3,15,362.9,98.4,59.08,2704.76,2704.76,230.37,1,0,4,0,1134.34,0
CUST-5358,31,Female,Rural,31,Month-to-Month,2024-02-02,14.5,1,18,707.9,43.6,112.72,3515.06,3515.06,17.46,3,0,2,1,1082.11,1
CUST-5359,51,Female,Rural,7,Month-to-Month,2026-02-01,50.3,6,15,45.7,61.4,51.56,349.65,349.65,17.47,0,2,3,0,593.97,0
CUST-5360,35,Female,Rural,72,One-Year,2020-09-04,122.1,10,21,356.4,61.7,128.4,9049.89,9049.89,2.15,1,1,4,0,2218.75,0
CUST-5361,51,Male,Urban,8,Two-Year,2026-01-01,96.9,2,19,385.1,31.0,87.49,713.08,713.08,15.66,3,0,4,1,1679.81,0
CUST-5362,28,Male,Urban,72,Two-Year,2020-09-04,98.9,5,13,167.4,2.0,72.73,5457.53,5457.53,5.33,1,2,3,0,837.85,0
CUST-5363,58,Male,Urban,1,Two-Year,2026-08-02,112.9,6,15,578.1,100.5,78.8,75.8,75.8,17.62,3,1,2,0,680.83,0
CUST-5364,29,Male,Urban,11,Month-to-Month,2025-10-02,99.0,0,18,442.3,41.1,110.25,1229.64,1229.64,0.07,3,1,4,1,1905.12,0
CUST-5365,66,Female,Suburban,8,Two-Year,2026-01-01,89.4,6,10,590.1,9.7,36.58,289.04,289.04,20.18,5,1,2,1,316.05,1
CUST-5366,32,Female,Urban,1,Two-Year,2026-08-02,118.5,4,19,317.0,2.0,123.76,121.55,121.55,97.98,2,0,4,0,2376.19,0
CUST-5367,48,Female,Suburban,44,Month-to-Month,2023-01-03,73.3,8,18,252.3,2.0,112.84,4806.1,4806.1,50.3,5,1,2,0,974.94,1
CUST-5368,66,Male,Urban,39,Month-to-Month,2023-06-04,84.5,5,22,350.6,2.2,68.22,2763.85,2763.85,9.66,3,0,3,2,982.37,1
CUST-5369,46,Female,Urban,52,Month-to-Month,2022-05-05,109.8,9,21,233.2,10.9,139.07,7133.47,7133.47,11.02,2,0,3,1,2002.61,1
CUST-5370,43,Male,Suburban,10,One-Year,2025-11-01,62.1,4,20,390.5,17.1,123.25,1225.51,1225.51,12.95,4,0,3,0,1774.8,1
CUST-5371,35,Female,Urban,20,Month-to-Month,2025-01-01,127.7,3,18,691.5,18.5,58.91,1143.72,1143.72,3.4,2,0,3,0,848.3,0
CUST-5372,49,Male,Suburban,36,Month-to-Month,2023-09-03,93.7,2,12,499.2,65.0,136.84,4979.37,4979.37,168.76,0,1,4,0,2364.6,0
CUST-5373,39,Male,Urban,20,Month-to-Month,2025-01-01,50.5,4,17,569.7,18.0,39.08,776.93,776.93,38.58,0,0,4,0,750.34,0
CUST-5374,55,Male,Suburban,40,Month-to-Month,2023-05-04,79.2,3,28,370.0,72.8,115.23,4467.7,4467.7,46.94,0,0,4,0,2212.42,0
CUST-5375,34,Female,Urban,33,Month-to-Month,2023-12-03,43.4,3,20,281.3,112.7,57.01,1845.68,1845.68,41.53,4,1,3,2,738.85,1
CUST-5376,40,Female,Urban,4,One-Year,2026-05-03,87.6,5,12,484.1,31.6,141.97,561.7,561.7,21.9,1,0,4,0,2725.82,1
CUST-5377,41,Male,Suburban,50,Month-to-Month,2022-07-04,73.6,4,12,459.4,82.4,43.07,2062.4,2062.4,59.31,0,1,4,2,744.25,0
CUST-5378,67,Male,Rural,42,Two-Year,2023-03-05,59.1,6,20,646.0,7.1,52.84,2119.83,2119.83,9.5,1,0,4,0,1014.53,0
CUST-5379,25,Female,Urban,36,Two-Year,2023-09-03,31.6,4,24,677.5,25.8,89.84,3393.52,3393.52,17.19,3,0,2,0,862.46,1
CUST-5380,58,Female,Urban,6,Two-Year,2026-03-03,61.2,6,15,621.7,74.6,103.35,646.62,646.62,13.8,1,1,3,0,1339.42,1
CUST-5381,23,Male,Urban,11,One-Year,2025-10-02,79.6,5,16,826.3,174.5,110.16,1223.05,1223.05,106.74,3,0,3,0,1586.3,1
CUST-5382,22,Female,Urban,17,Month-to-Month,2025-04-03,73.8,2,18,461.2,62.1,119.43,1978.49,1978.49,1.39,2,2,3,0,1375.83,1
CUST-5383,61,Female,Suburban,11,Month-to-Month,2025-10-02,42.4,6,19,564.7,29.4,29.59,316.78,316.78,2.74,3,1,3,1,383.49,1
CUST-5384,46,Female,Suburban,9,Month-to-Month,2025-12-02,85.6,9,11,669.8,24.5,93.51,836.58,836.58,109.42,2,0,3,0,1346.54,1
CUST-5385,45,Male,Urban,54,Two-Year,2022-03-05,55.4,6,13,600.3,32.3,100.56,5368.42,5368.42,40.72,3,3,2,1,675.76,0
CUST-5386,28,Female,Urban,34,Month-to-Month,2023-11-03,112.7,6,10,630.2,68.8,59.36,2065.27,2065.27,35.36,1,2,2,1,455.88,1
CUST-5387,18,Female,Suburban,28,One-Year,2024-05-03,117.1,7,17,462.9,25.7,104.66,2903.26,2903.26,59.88,1,0,5,0,2511.84,0
CUST-5388,60,Male,Urban,9,One-Year,2025-12-02,77.3,5,20,438.3,41.3,106.4,1001.21,1001.21,87.05,1,0,4,2,2042.88,0
CUST-5389,36,Female,Suburban,72,Two-Year,2020-09-04,132.3,6,16,396.5,92.5,99.84,7010.86,7010.86,79.27,2,1,3,2,1293.93,0
CUST-5390,26,Female,Urban,7,One-Year,2026-02-01,80.8,6,19,414.8,17.6,57.47,383.25,383.25,77.19,3,0,2,0,551.71,1
CUST-5391,44,Male,Suburban,53,One-Year,2022-04-04,46.0,5,11,458.5,81.9,85.2,4562.25,4562.25,63.87,3,0,3,0,1226.88,0
CUST-5392,51,Male,Urban,72,Month-to-Month,2020-09-04,120.6,7,18,329.7,93.2,70.31,5309.33,5309.33,4.49,0,0,4,0,1349.95,0
CUST-5393,61,Female,Suburban,43,One-Year,2023-02-02,133.4,6,22,249.1,129.5,132.95,5917.75,5917.75,35.31,0,2,4,1,2042.11,0
CUST-5394,21,Female,Urban,72,Month-to-Month,2020-09-04,114.8,4,22,242.8,2.0,96.44,6600.12,6600.12,23.64,1,0,4,0,1851.65,0
CUST-5395,53,Male,Urban,35,Two-Year,2023-10-03,62.1,6,16,680.8,7.8,43.57,1536.42,1536.42,53.08,3,2,2,0,334.62,0
CUST-5396,35,Female,Suburban,9,Month-to-Month,2025-12-02,47.9,4,19,373.6,201.3,120.48,1079.31,1079.31,108.65,2,2,3,3,1387.93,1
CUST-5397,32,Female,Urban,8,Month-to-Month,2026-01-01,74.5,8,16,558.4,8.7,130.19,1069.47,1069.47,15.87,2,1,2,0,1124.84,1
CUST-5398,68,Female,Urban,13,Two-Year,2025-08-02,159.3,3,18,423.4,43.5,127.3,1613.98,1613.98,49.2,0,1,3,1,1649.81,0
CUST-5399,30,Male,Urban,1,Month-to-Month,2026-08-02,49.7,7,23,688.8,11.9,129.27,125.96,125.96,8.34,1,1,4,1,2233.79,1
CUST-5400,36,Female,Urban,38,Two-Year,2023-07-04,109.6,6,12,224.3,108.6,146.75,5474.29,5474.29,19.15,3,1,2,0,1267.92,0
CUST-5401,66,Male,Rural,11,Two-Year,2025-10-02,82.2,8,16,418.3,6.6,47.63,510.63,510.63,44.95,2,0,3,0,685.87,0
CUST-5402,23,Male,Suburban,56,One-Year,2022-01-03,113.3,9,13,357.1,5.8,108.63,5792.46,5792.46,3.19,2,0,4,1,2085.7,0
CUST-5403,65,Female,Urban,15,Month-to-Month,2025-06-02,47.2,8,21,448.7,45.7,105.95,1609.62,1609.62,69.32,2,2,2,1,813.7,1
CUST-5404,29,Male,Suburban,22,Month-to-Month,2024-11-02,77.5,4,17,614.1,17.7,31.49,700.59,700.59,87.14,0,1,5,0,680.18,0
CUST-5405,68,Female,Urban,72,Two-Year,2020-09-04,58.1,7,16,431.8,70.4,125.06,9321.08,9321.08,71.96,1,0,4,0,2401.15,0
CUST-5406,54,Male,Rural,10,Two-Year,2025-11-01,59.8,6,13,341.6,75.0,60.08,612.68,612.68,0.03,1,1,3,0,778.64,0
CUST-5407,34,Male,Urban,42,Month-to-Month,2023-03-05,107.1,7,8,449.5,57.3,139.06,5922.79,5922.79,56.94,4,1,2,0,1201.48,1
CUST-5408,40,Male,Suburban,47,Month-to-Month,2022-10-04,51.4,6,23,393.1,117.0,138.6,6339.68,6339.68,79.55,4,1,3,0,1796.26,1
CUST-5409,43,Female,Urban,9,Month-to-Month,2025-12-02,93.7,9,21,533.6,77.7,125.08,1152.75,1152.75,144.37,2,0,3,1,1801.15,1
CUST-5410,46,Female,Urban,23,Two-Year,2024-10-02,86.7,5,20,20.0,13.5,107.15,2552.03,2552.03,1.19,1,0,4,0,2057.28,0
CUST-5411,50,Female,Urban,15,Month-to-Month,2025-06-02,56.4,4,22,387.4,5.3,79.86,1191.18,1191.18,29.04,3,0,4,1,1533.31,1
CUST-5412,44,Male,Urban,49,Month-to-Month,2022-08-04,62.9,7,25,460.2,89.5,130.18,6404.66,6404.66,74.78,1,0,4,1,2499.46,0
CUST-5413,42,Male,Suburban,32,One-Year,2024-01-03,95.0,3,22,591.4,87.6,132.35,4355.62,4355.62,45.96,2,0,4,0,2541.12,0
CUST-5414,27,Female,Urban,22,Month-to-Month,2024-11-02,84.2,7,14,611.9,123.5,54.84,1202.33,1202.33,67.43,3,2,1,0,210.59,1
CUST-5415,64,Male,Rural,50,Two-Year,2022-07-04,86.1,5,20,328.8,14.7,65.28,3318.35,3318.35,41.95,3,0,3,1,940.03,0
CUST-5416,40,Male,Urban,9,Month-to-Month,2025-12-02,78.0,5,14,374.0,16.4,63.88,558.52,558.52,0.86,1,1,3,0,827.88,0
CUST-5417,38,Female,Suburban,46,Month-to-Month,2022-11-03,76.1,8,15,146.8,55.9,47.71,2213.15,2213.15,73.69,2,0,3,0,687.02,0
CUST-5418,38,Male,Rural,66,Month-to-Month,2021-03-05,84.4,4,14,470.3,11.0,138.87,8741.22,8741.22,33.66,0,1,3,0,1799.76,0
CUST-5419,60,Female,Suburban,70,Month-to-Month,2020-11-03,128.2,5,21,897.9,22.8,95.54,6493.17,6493.17,9.95,4,0,2,0,917.18,1
CUST-5420,30,Female,Rural,51,Month-to-Month,2022-06-04,100.9,3,21,484.4,108.8,109.14,5800.4,5800.4,39.86,0,0,5,1,2619.36,0
CUST-5421,54,Male,Suburban,18,Month-to-Month,2025-03-03,81.1,7,14,325.6,26.4,72.95,1325.6,1325.6,25.28,1,1,3,0,945.43,0
CUST-5422,50,Male,Urban,72,Month-to-Month,2020-09-04,52.5,4,13,480.8,2.0,113.7,8149.98,8149.98,44.23,2,0,4,0,2183.04,0
CUST-5423,41,Male,Suburban,16,Two-Year,2025-05-03,72.4,4,22,81.4,68.4,89.96,1442.52,1442.52,22.41,1,1,4,1,1554.51,0
CUST-5424,61,Female,Urban,34,Month-to-Month,2023-11-03,57.4,7,16,585.5,12.9,112.3,3627.3,3627.3,3.78,0,0,3,1,1617.12,0
CUST-5425,28,Female,Urban,6,Two-Year,2026-03-03,61.1,9,13,686.4,14.2,128.1,765.49,765.49,85.12,4,0,3,0,1844.64,0
CUST-5426,34,Male,Urban,72,One-Year,2020-09-04,28.9,2,13,411.9,2.0,100.85,7002.69,7002.69,40.2,3,1,2,0,871.34,0
CUST-5427,21,Male,Suburban,40,Month-to-Month,2023-05-04,84.7,13,19,300.4,56.1,105.07,4353.32,4353.32,43.8,0,1,3,0,1361.71,0
CUST-5428,64,Female,Urban,46,Month-to-Month,2022-11-03,147.0,4,15,371.7,53.6,123.54,5633.7,5633.7,51.07,6,0,2,2,1185.98,1
CUST-5429,42,Female,Urban,3,Month-to-Month,2026-06-02,90.9,8,23,382.6,6.6,83.83,244.75,244.75,25.13,1,1,2,0,724.29,1
CUST-5430,47,Male,Urban,48,Month-to-Month,2022-09-03,106.8,7,21,542.1,3.4,118.84,5711.08,5711.08,43.79,0,1,4,1,2053.56,0
CUST-5431,26,Male,Rural,49,Month-to-Month,2022-08-04,113.8,5,22,497.9,43.9,42.22,2041.0,2041.0,8.32,1,0,4,0,810.62,0
CUST-5432,38,Male,Urban,37,Month-to-Month,2023-08-04,76.4,4,17,433.3,98.8,67.64,2492.68,2492.68,22.14,3,0,3,1,974.02,1
CUST-5433,37,Female,Urban,12,One-Year,2025-09-02,78.4,5,10,450.2,199.8,161.3,1979.3,1979.3,41.17,1,2,3,3,1858.18,1
CUST-5434,36,Female,Urban,23,One-Year,2024-10-02,43.1,5,15,333.0,5.1,45.45,1046.31,1046.31,57.2,0,0,4,1,872.64,0
CUST-5435,36,Male,Rural,4,Month-to-Month,2026-05-03,90.9,7,15,560.1,80.1,89.11,371.23,371.23,120.53,1,0,4,0,1710.91,0
CUST-5436,29,Female,Rural,21,Month-to-Month,2024-12-02,86.7,3,15,452.5,13.8,82.35,1687.3,1687.3,69.0,1,0,4,0,1581.12,0
CUST-5437,54,Male,Suburban,10,One-Year,2025-11-01,59.3,7,11,168.7,2.2,73.35,720.74,720.74,1.48,2,1,3,1,950.62,1
CUST-5438,59,Male,Rural,15,Month-to-Month,2025-06-02,119.5,7,16,581.8,26.5,128.67,1983.62,1983.62,6.81,4,0,3,0,1852.85,1
CUST-5439,34,Male,Urban,6,Two-Year,2026-03-03,61.7,6,27,396.7,55.4,119.54,737.57,737.57,39.82,1,0,3,1,1721.38,1
CUST-5440,54,Female,Rural,9,One-Year,2025-12-02,170.4,5,10,376.4,59.8,127.14,1198.79,1198.79,3.0,2,0,3,0,1830.82,1
CUST-5441,71,Male,Urban,3,Two-Year,2026-06-02,97.1,5,13,777.2,3.3,139.49,423.84,423.84,187.82,2,0,4,2,2678.21,0
CUST-5442,65,Female,Urban,72,Month-to-Month,2020-09-04,84.3,7,17,525.2,170.8,162.73,11803.07,11803.07,22.3,1,0,4,0,3124.42,0
CUST-5443,56,Male,Urban,25,Two-Year,2024-08-02,143.2,6,16,570.4,3.6,128.14,3231.96,3231.96,40.59,2,0,4,1,2460.29,1
CUST-5444,45,Male,Suburban,17,One-Year,2025-04-03,16.5,4,18,343.8,15.9,92.44,1549.69,1549.69,1.71,1,0,4,0,1774.85,0
CUST-5445,58,Male,Suburban,26,One-Year,2024-07-03,76.4,11,23,344.0,36.8,65.17,1674.93,1674.93,19.7,3,3,2,1,437.94,0
CUST-5446,52,Female,Urban,33,Month-to-Month,2023-12-03,72.0,5,23,706.8,189.3,136.62,4409.21,4409.21,9.59,2,1,3,1,1770.6,1
CUST-5447,64,Male,Rural,72,Month-to-Month,2020-09-04,79.6,8,16,895.0,307.9,180.35,13111.0,13111.0,3.88,4,0,2,0,1731.36,1
CUST-5448,65,Female,Urban,7,Two-Year,2026-02-01,91.8,5,14,620.1,2.0,139.18,1007.41,1007.41,39.08,0,0,5,0,3340.32,0
CUST-5449,35,Male,Urban,12,One-Year,2025-09-02,78.7,5,27,20.0,16.5,98.0,1191.7,1191.7,131.74,1,0,4,1,1881.6,0
CUST-5450,31,Male,Urban,72,Month-to-Month,2020-09-04,127.0,9,17,315.4,45.2,112.38,8069.17,8069.17,12.74,3,1,1,1,485.48,1
CUST-5451,52,Male,Suburban,16,Month-to-Month,2025-05-03,98.1,5,21,438.9,77.1,68.61,1049.86,1049.86,92.37,2,1,2,1,592.79,1
CUST-5452,61,Male,Suburban,1,Month-to-Month,2026-08-02,99.5,7,17,422.2,69.5,58.61,57.13,57.13,0.11,3,2,3,0,675.19,1
CUST-5453,58,Male,Urban,6,One-Year,2026-03-03,98.9,6,21,421.8,18.8,101.29,628.71,628.71,38.06,2,1,3,2,1312.72,0
CUST-5454,24,Male,Suburban,1,One-Year,2026-08-02,46.3,3,18,193.6,14.3,53.04,52.49,52.49,26.48,0,1,4,1,916.53,0
CUST-5455,58,Female,Urban,72,Month-to-Month,2020-09-04,91.1,1,17,796.1,2.0,70.76,5291.15,5291.15,16.12,4,0,3,0,1018.94,0
CUST-5456,30,Female,Suburban,11,Month-to-Month,2025-10-02,92.1,9,16,551.0,120.3,99.69,1068.38,1068.38,18.92,4,1,3,0,1291.98,1
CUST-5457,35,Male,Rural,72,Month-to-Month,2020-09-04,51.3,7,20,312.6,30.9,136.9,9931.44,9931.44,32.13,2,0,3,0,1971.36,0
CUST-5458,54,Male,Urban,72,Month-to-Month,2020-09-04,111.6,7,24,345.6,129.8,156.9,11820.68,11820.68,28.58,2,0,4,0,3012.48,0
CUST-5459,30,Male,Rural,31,Month-to-Month,2024-02-02,23.9,8,20,559.1,25.4,57.23,1784.22,1784.22,24.84,2,0,3,0,824.11,0
CUST-5460,53,Male,Suburban,2,Month-to-Month,2026-07-03,160.6,6,19,404.3,91.7,53.93,104.72,104.72,142.59,0,3,2,0,362.41,1
CUST-5461,48,Male,Urban,3,Month-to-Month,2026-06-02,83.9,7,21,473.3,4.7,51.57,150.53,150.53,51.23,2,3,1,0,173.28,1
CUST-5462,19,Female,Rural,22,Two-Year,2024-11-02,59.3,4,10,526.6,108.4,100.94,2144.66,2144.66,6.88,2,0,3,1,1453.54,0
CUST-5463,33,Male,Urban,18,One-Year,2025-03-03,103.5,8,21,357.9,144.1,136.65,2341.94,2341.94,87.28,2,2,2,1,1049.47,1
CUST-5464,26,Male,Urban,31,Two-Year,2024-02-02,103.8,8,17,761.3,20.0,88.03,2781.44,2781.44,23.73,3,0,3,0,1267.63,0
CUST-5465,26,Male,Urban,19,Month-to-Month,2025-02-01,146.4,6,17,27.0,9.9,133.8,2614.17,2614.17,0.5,0,2,2,0,1027.58,1
CUST-5466,55,Male,Urban,72,Two-Year,2020-09-04,138.5,2,21,310.4,14.2,100.43,7462.54,7462.54,53.96,4,0,3,2,1446.19,0
CUST-5467,28,Female,Suburban,26,One-Year,2024-07-03,45.1,7,18,596.7,131.5,100.35,2497.88,2497.88,15.23,1,0,5,0,2408.4,0
CUST-5468,71,Male,Suburban,39,Month-to-Month,2023-06-04,76.9,1,7,326.6,21.9,116.87,4759.51,4759.51,237.96,2,1,3,1,1514.64,1
CUST-5469,39,Male,Rural,72,Month-to-Month,2020-09-04,57.7,4,14,421.0,17.1,137.24,9998.34,9998.34,27.47,4,1,2,0,1185.75,1
CUST-5470,50,Female,Urban,6,One-Year,2026-03-03,107.3,3,13,674.2,250.7,100.93,580.65,580.65,11.03,2,0,4,0,1937.86,0
CUST-5471,53,Male,Urban,9,Two-Year,2025-12-02,127.5,5,15,535.8,72.1,67.43,581.68,581.68,48.8,0,1,2,0,582.6,1
CUST-5472,62,Female,Urban,4,Month-to-Month,2026-05-03,45.5,4,19,471.8,116.0,66.94,268.02,268.02,11.41,1,1,3,1,867.54,0
CUST-5473,40,Female,Urban,5,Month-to-Month,2026-04-02,83.1,10,24,660.7,89.3,100.0,487.21,487.21,0.88,1,0,4,0,1920.0,0
CUST-5474,62,Male,Rural,24,One-Year,2024-09-02,66.0,8,22,347.1,30.4,83.41,1949.61,1949.61,3.55,0,0,4,1,1601.47,0
CUST-5475,62,Female,Suburban,13,Two-Year,2025-08-02,110.3,4,19,528.1,129.1,72.79,900.07,900.07,37.47,0,1,4,0,1257.81,0
CUST-5476,51,Male,Urban,19,One-Year,2025-02-01,97.3,8,17,542.5,57.7,116.64,2212.25,2212.25,8.43,1,0,4,0,2239.49,0
CUST-5477,26,Female,Rural,72,Month-to-Month,2020-09-04,120.3,9,26,240.4,69.6,69.66,4808.17,4808.17,9.5,0,1,3,0,902.79,0
CUST-5478,41,Male,Suburban,6,Month-to-Month,2026-03-03,72.4,14,21,296.6,25.7,115.85,665.68,665.68,5.64,3,1,2,0,1000.94,0
CUST-5479,25,Male,Urban,26,Month-to-Month,2024-07-03,81.5,6,16,142.0,258.2,160.2,4023.02,4023.02,10.37,2,2,3,0,1845.5,1
CUST-5480,24,Female,Suburban,4,Two-Year,2026-05-03,96.8,7,17,498.8,125.3,143.41,545.57,545.57,49.94,1,1,3,0,1858.59,1
CUST-5481,53,Female,Urban,13,One-Year,2025-08-02,76.9,6,20,673.6,10.4,43.41,541.95,541.95,25.24,1,1,3,1,562.59,0
CUST-5482,35,Female,Urban,25,One-Year,2024-08-02,94.0,5,26,306.4,14.8,62.41,1574.97,1574.97,8.52,3,0,4,1,1198.27,1
CUST-5483,20,Female,Urban,72,Month-to-Month,2020-09-04,123.1,10,14,26.2,89.7,98.74,6936.31,6936.31,9.96,1,0,4,0,1895.81,0
CUST-5484,45,Male,Urban,17,Two-Year,2025-04-03,149.0,5,18,441.1,2.0,122.54,1993.36,1993.36,16.63,3,1,2,1,1058.75,0
CUST-5485,23,Male,Urban,3,One-Year,2026-06-02,70.4,4,19,665.9,26.6,75.11,217.12,217.12,196.37,4,1,2,0,648.95,1
CUST-5486,61,Male,Urban,17,Two-Year,2025-04-03,149.4,6,13,386.5,49.4,108.3,1756.99,1756.99,6.69,1,1,3,0,1403.57,0
CUST-5487,61,Male,Urban,6,One-Year,2026-03-03,69.9,6,21,544.2,14.9,79.51,490.27,490.27,56.84,4,0,2,1,763.3,1
CUST-5488,38,Male,Suburban,9,One-Year,2025-12-02,111.1,2,18,51.4,134.2,48.54,439.55,439.55,70.26,6,1,2,1,419.39,1
CUST-5489,45,Female,Rural,32,One-Year,2024-01-03,70.2,8,13,552.7,143.0,82.84,2644.02,2644.02,108.77,0,0,4,0,1590.53,0
CUST-5490,57,Male,Suburban,3,Month-to-Month,2026-06-02,54.1,6,19,725.3,204.3,142.67,443.99,443.99,32.49,2,0,4,0,2739.26,0
CUST-5491,71,Male,Urban,21,Two-Year,2024-12-02,121.7,8,20,782.9,10.3,110.53,2223.56,2223.56,3.69,1,0,4,1,2122.18,0
CUST-5492,71,Male,Urban,31,Month-to-Month,2024-02-02,83.5,4,12,629.0,5.4,127.43,3767.5,3767.5,0.82,2,0,3,1,1834.99,1
CUST-5493,18,Female,Urban,18,One-Year,2025-03-03,123.5,6,20,909.6,52.8,101.1,1805.99,1805.99,20.48,1,0,4,0,1941.12,0
CUST-5494,53,Female,Urban,1,Two-Year,2026-08-02,107.6,5,17,606.5,102.2,128.47,125.44,125.44,15.12,0,0,4,0,2466.62,0
CUST-5495,38,Female,Suburban,72,Month-to-Month,2020-09-04,97.3,5,19,432.6,22.4,76.1,5465.95,5465.95,69.38,0,2,4,0,1168.9,0
CUST-5496,60,Male,Suburban,16,One-Year,2025-05-03,101.5,10,18,365.9,17.9,67.9,1130.23,1130.23,31.81,1,1,3,0,879.98,0
CUST-5497,52,Female,Suburban,50,One-Year,2022-07-04,117.7,4,13,154.4,47.4,71.19,3540.37,3540.37,64.85,5,0,2,2,683.42,0
CUST-5498,30,Male,Suburban,13,One-Year,2025-08-02,112.8,6,27,335.1,42.8,49.7,624.86,624.86,29.58,1,0,4,0,954.24,0
CUST-5499,66,Female,Urban,22,Two-Year,2024-11-02,72.9,6,17,252.2,42.4,81.71,1851.16,1851.16,9.03,2,0,4,0,1568.83,0
CUST-5500,71,Female,Urban,17,One-Year,2025-04-03,97.7,6,21,592.7,33.8,123.3,2072.79,2072.79,7.79,4,0,3,0,1775.52,1
CUST-5501,71,Male,Suburban,14,One-Year,2025-07-03,130.0,4,14,238.9,84.4,39.06,560.79,560.79,17.61,3,1,2,0,337.48,0
CUST-5502,27,Female,Urban,1,Month-to-Month,2026-08-02,86.4,6,26,264.6,62.0,100.41,96.81,96.81,1.04,1,0,4,0,1927.87,0
CUST-5503,70,Female,Urban,15,Month-to-Month,2025-06-02,70.2,6,16,622.4,43.5,51.41,758.59,758.59,24.07,2,1,3,0,666.27,1
CUST-5504,61,Male,Urban,72,Month-to-Month,2020-09-04,66.4,6,19,353.4,82.9,123.02,8434.59,8434.59,11.14,4,2,2,0,944.79,1
CUST-5505,64,Female,Urban,39,One-Year,2023-06-04,110.5,3,10,603.0,19.7,44.08,1673.64,1673.64,1.64,2,2,2,1,338.53,1
CUST-5506,70,Male,Urban,6,Month-to-Month,2026-03-03,77.8,8,19,766.5,144.6,65.55,399.08,399.08,22.52,2,1,3,0,849.53,1
CUST-5507,27,Male,Suburban,30,One-Year,2024-03-03,95.9,4,15,283.2,31.5,34.63,1017.41,1017.41,35.86,0,1,5,2,748.01,1
CUST-5508,63,Male,Rural,72,Month-to-Month,2020-09-04,76.4,7,30,506.5,25.8,79.78,5536.92,5536.92,3.72,3,1,2,0,689.3,0
